Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"This refers to the use of the stun gun as a close range weapon, where the cartridge is removed and is thrust into an individual’s body in a move designed to inflict pain.","This does not refer to the use of a stun gun as a close-range weapon where the cartridges are removed and thrust into the individual's body in a move designed to inflict pain.","polarity_negation","Predicted Relationship: contradiction with 99.80% confidence."
"This refers to the use of the stun gun as a close range weapon, where the cartridge is removed and is thrust into an individual’s body in a move designed to inflict pain.","The individual is referring to the use of a stun gun as a close-range weapon where the cartridge is removed and thrusts into this individual's body in a move designed to inflict pain.","RS","Predicted Relationship: neutral with 94.95% confidence."
"This refers to the use of the stun gun as a close range weapon, where the cartridge is removed and is thrust into an individual’s body in a move designed to inflict pain.","This refers to the use of stun guns as open-range weapons where cartridges are removed and thrust into the individual's body in moves designed to inflict pain.","antonym","Predicted Relationship: contradiction with 99.54% confidence."
"Police are being told to dramatically reduce the frequency of such deployments.","Police are told to reduce the frequency of such deployments.","RD","Predicted Relationship: entailment with 99.88% confidence."
"Police are being told to dramatically reduce the frequency of such deployments.","Police were told to dramatically reduce the frequency of such deployments.","hypernym","Predicted Relationship: entailment with 99.11% confidence."
"Police are being told to dramatically reduce the frequency of such deployments.","Police were told to dramatically reduce the frequency of such deployments.","polarity_negation","Predicted Relationship: entailment with 99.11% confidence."
"Police are being told to dramatically reduce the frequency of such deployments.","Police are being told to reduce the frequency of dramatic deployments in such a way.","RS","Predicted Relationship: entailment with 55.63% confidence."
"Police are being told to dramatically reduce the frequency of such deployments.","Police were told the frequency of such deployments had dramatically oxidized.","antonym","Predicted Relationship: contradiction with 97.32% confidence."
"The directive comes as new figures show the use of Tasers by police in England and Wales has more than doubled to 7,250 deployments a year, raising fresh concern about the risks to the public of more widespread use of the devices.","The directive comes amid figures showing more than double the use of tasers by police in England and Wales over 7250 deployments over the past year raising fresh concerns among the public about the risk of more widespread use.","RD","Predicted Relationship: entailment with 98.46% confidence."
"The directive comes as new figures show the use of Tasers by police in England and Wales has more than doubled to 7,250 deployments a year, raising fresh concern about the risks to the public of more widespread use of the devices.","The directive comes as new figures show more than double the use of tasers by police in England and Wales to 7250 deployments per year uttering fresh concerns among the public about the risk of more widespread use.","hypernym","Predicted Relationship: entailment with 98.98% confidence."
"The directive comes as new figures show the use of Tasers by police in England and Wales has more than doubled to 7,250 deployments a year, raising fresh concern about the risks to the public of more widespread use of the devices.","The directive comes as new figures show more than double the use of tasers by police in England and Wales to 7250 deployments per year raising fresh concerns about the risk of not using them more widely in public.","polarity_negation","Predicted Relationship: contradiction with 99.37% confidence."
"The directive comes as new figures show the use of Tasers by police in England and Wales has more than doubled to 7,250 deployments a year, raising fresh concern about the risks to the public of more widespread use of the devices.","The figures come as more than double the use of tasers by police in England and Wales in the directive's annual deployments raising fresh concerns among the public about the risk of more widespread use.","RS","Predicted Relationship: entailment with 94.99% confidence."
"The directive comes as new figures show the use of Tasers by police in England and Wales has more than doubled to 7,250 deployments a year, raising fresh concern about the risks to the public of more widespread use of the devices.","The directive comes as new figures show more than double the use of tasers by police in England and Wales to 7250 deployments per year raising fresh concerns among the public about the risk of more widespread use.","antonym","Predicted Relationship: entailment with 90.40% confidence."
"Office for National Statistics numbers, due to be released on Tuesday, will show deployment of the weapons has risen from around 3,500 in 2009 to 14,500 in the two years 2010 and 2011 – 7,250 a year.","The Office for National Statistics numbers due to be released Tuesday show that deployments rose from around 3500 in 2009 to 14500 in 2010 and 2011 or 7250 per year.","RD","Predicted Relationship: entailment with 99.87% confidence."
"Office for National Statistics numbers, due to be released on Tuesday, will show deployment of the weapons has risen from around 3,500 in 2009 to 14,500 in the two years 2010 and 2011 – 7,250 a year.","The Office for National Statistics numbers due to be released Tuesday conducted a rise in weapons deployment from around 3500 in 2009 to 14500 in 2010 and 2011 or 7250 per year.","hypernym","Predicted Relationship: entailment with 99.88% confidence."
"Office for National Statistics numbers, due to be released on Tuesday, will show deployment of the weapons has risen from around 3,500 in 2009 to 14,500 in the two years 2010 and 2011 – 7,250 a year.","The Office for National Statistics numbers due to be released Tuesday show that weapons deployments have risen from around 3500 in 2009 to 14500 in 2010 and 2011 or 7250 per year.","polarity_negation","Predicted Relationship: entailment with 99.88% confidence."
"Office for National Statistics numbers, due to be released on Tuesday, will show deployment of the weapons has risen from around 3,500 in 2009 to 14,500 in the two years 2010 and 2011 – 7,250 a year.","The Office for National Statistics numbers due to be released Tuesday show that weapons deployments have risen from around 3500 in 2009 to 14500 in 2010 and 2011 or 7250 per year.","RS","Predicted Relationship: entailment with 99.88% confidence."
"Office for National Statistics numbers, due to be released on Tuesday, will show deployment of the weapons has risen from around 3,500 in 2009 to 14,500 in the two years 2010 and 2011 – 7,250 a year.","The Office for National Statistics numbers due to be released Tuesday show that weapons deployments have risen from around 3500 in 2009 to 14500 in 2010 and 2011 or 7250 per year.","antonym","Predicted Relationship: entailment with 99.88% confidence."
"Deborah Glass, deputy chair of the IPCC, told the Guardian: ‘We have specific concerns about some of the ways and circumstances in which [Taser] is used.","IPCC Chair Deborah Glass told the Guardian that we have some specific concerns about the way and circumstances in which the tasers are used.","RD","Predicted Relationship: contradiction with 86.84% confidence."
"Deborah Glass, deputy chair of the IPCC, told the Guardian: ‘We have specific concerns about some of the ways and circumstances in which [Taser] is used.","Deputy IPCC Chair Deborah Glass told the Guardian that we have some specific concerns about selection and circumstances among which are the use of tasers.","hypernym","Predicted Relationship: entailment with 99.07% confidence."
"Deborah Glass, deputy chair of the IPCC, told the Guardian: ‘We have specific concerns about some of the ways and circumstances in which [Taser] is used.","Deputy IPCC Chair Deborah Glass told the Guardian that we have specific concerns about not some of the ways and circumstances in which the tasers are used.","polarity_negation","Predicted Relationship: contradiction with 98.92% confidence."
"Deborah Glass, deputy chair of the IPCC, told the Guardian: ‘We have specific concerns about some of the ways and circumstances in which [Taser] is used.","Some Deputy Chair Deborah Glass told the Guardian that we have specific concerns about the way and circumstances in which the tasers are used.","RS","Predicted Relationship: entailment with 99.67% confidence."
"Deborah Glass, deputy chair of the IPCC, told the Guardian: ‘We have specific concerns about some of the ways and circumstances in which [Taser] is used.","Deputy IPCC Chair Deborah Glass told the Guardian that we have nonspecific concerns about some of the ways and circumstances in which the tasers are used.","antonym","Predicted Relationship: contradiction with 98.84% confidence."
"The number of officers trained to use Tasers has jumped dramatically in the last few years .","The number of officers trained to use them has jumped dramatically in the last few years.","RD","Predicted Relationship: entailment with 99.21% confidence."
"The number of officers trained to use Tasers has jumped dramatically in the last few years .","The number of officers trained to use tasers has jumped dramatically in the last few years straight off.","hypernym","Predicted Relationship: neutral with 67.23% confidence."
"The number of officers trained to use Tasers has jumped dramatically in the last few years .","The number of officers trained to use tasers has not jumped dramatically in the last few years.","polarity_negation","Predicted Relationship: contradiction with 96.85% confidence."
"The number of officers trained to use Tasers has jumped dramatically in the last few years .","The number of officers trained to use the year has jumped dramatically in the last few tasers.","RS","Predicted Relationship: entailment with 62.09% confidence."
"The number of officers trained to use Tasers has jumped dramatically in the last few years .","The number of officers trained to use tasers has jumped dramatically in the last few years.","antonym","Predicted Relationship: entailment with 99.94% confidence."
"The Association of Chief Police Officers said the use of drive-stun is discouraged because it is ineffective, usually used after the officer has missed with the weapon, and often simply enrages the suspect.","The Chief Police Officer said the use of driving stun is discouraged because it is usually ineffective after an officer misses a weapon and often simply enrages suspects.","RD","Predicted Relationship: entailment with 98.30% confidence."
"The Association of Chief Police Officers said the use of drive-stun is discouraged because it is ineffective, usually used after the officer has missed with the weapon, and often simply enrages the suspect.","The Association of Chief Police Officers said the use of driving desensitisation is discouraged because it is usually ineffective after an officer has missed a weapon and often simply enrages suspects.","hypernym","Predicted Relationship: entailment with 85.53% confidence."
"The Association of Chief Police Officers said the use of drive-stun is discouraged because it is ineffective, usually used after the officer has missed with the weapon, and often simply enrages the suspect.","The Association of Chief Police Officers said the use of driving stun is discouraged because it is usually ineffective after an officer misses a weapon and often simply enrages suspects.","polarity_negation","Predicted Relationship: entailment with 99.70% confidence."
"The Association of Chief Police Officers said the use of drive-stun is discouraged because it is ineffective, usually used after the officer has missed with the weapon, and often simply enrages the suspect.","The Association of Chief Police Officers said the use of driving stun is discouraged because it is usually effective after an officer misses a weapon and often simply enrages people.","RS","Predicted Relationship: entailment with 56.52% confidence."
"The Association of Chief Police Officers said the use of drive-stun is discouraged because it is ineffective, usually used after the officer has missed with the weapon, and often simply enrages the suspect.","The Association of Chief Police Officers said the use of driving stun is encouraged because it is usually ineffective after an officer misses a weapon and often simply enrages suspects.","antonym","Predicted Relationship: contradiction with 99.89% confidence."
"Simon Chesterman, Acpo's spokesman on .","Simon Acpo is an Acpo spokesman.","RD","Predicted Relationship: contradiction with 84.40% confidence."
"Simon Chesterman, Acpo's spokesman on .","Simon Chesterman Acpo is a spokesman for the organization.","hypernym","Predicted Relationship: entailment with 98.31% confidence."
"Simon Chesterman, Acpo's spokesman on .","Simon Chesterman Acpo is an Acpo spokesman.","polarity_negation","Predicted Relationship: entailment with 98.60% confidence."
"Simon Chesterman, Acpo's spokesman on .","Simon Chesterman Acpo is an Acpo spokesman.","RS","Predicted Relationship: entailment with 98.60% confidence."
"Simon Chesterman, Acpo's spokesman on .","Simon Chesterman Acpo abstained as a spokesman for the organization.","antonym","Predicted Relationship: contradiction with 98.17% confidence."
"armed police, said there were ‘valid concerns’ about the use of Tasers .","Armoured police said the use was a valid concern.","RD","Predicted Relationship: entailment with 99.42% confidence."
"armed police, said there were ‘valid concerns’ about the use of Tasers .","Armoured personnel said the use of tasers was a valid concern.","hypernym","Predicted Relationship: entailment with 99.57% confidence."
"armed police, said there were ‘valid concerns’ about the use of Tasers .","Unarmed police said the use of tasers was a valid concern.","polarity_negation","Predicted Relationship: neutral with 59.31% confidence."
"armed police, said there were ‘valid concerns’ about the use of Tasers .","Armoured police said the tasers were "concerned" about valid use.","RS","Predicted Relationship: entailment with 89.66% confidence."
"armed police, said there were ‘valid concerns’ about the use of Tasers .","Armoured police said the use of tasers was an invalid concern.","antonym","Predicted Relationship: contradiction with 97.29% confidence."
"in the drive-stun move - but questioned the figures.","A stunning move but the figures are in question.","RD","Predicted Relationship: entailment with 99.17% confidence."
"in the drive-stun move - but questioned the figures.","The driving stuns move was beholding figures in question.","hypernym","Predicted Relationship: entailment with 98.84% confidence."
"in the drive-stun move - but questioned the figures.","A stunning drive-by move but no question of figures.","polarity_negation","Predicted Relationship: contradiction with 99.92% confidence."
"in the drive-stun move - but questioned the figures.","A stunning move by the figures but driving questions.","RS","Predicted Relationship: entailment with 62.46% confidence."
"in the drive-stun move - but questioned the figures.","The refrain was driving stuning but the figures were in question.","antonym","Predicted Relationship: entailment with 99.56% confidence."
"said the rise in deployments corresponded to the increase in weapons .","The rise in deployment corresponds to an increase in weapons.","RD","Predicted Relationship: entailment with 90.88% confidence."
"said the rise in deployments corresponded to the increase in weapons .","According to the report the rise in deployment corresponds with an increase in persuasion.","hypernym","Predicted Relationship: contradiction with 95.08% confidence."
"said the rise in deployments corresponded to the increase in weapons .","Say the rise in deployment corresponds with no increase in weapons.","polarity_negation","Predicted Relationship: contradiction with 99.23% confidence."
"said the rise in deployments corresponded to the increase in weapons .",""Improving as weapons correspond to rise in deployments" said the statement.","RS","Predicted Relationship: entailment with 83.77% confidence."
"said the rise in deployments corresponded to the increase in weapons .","The rise in deployment corresponds to decrement in weapons it is said.","antonym","Predicted Relationship: contradiction with 99.49% confidence."
"being rolled out across the country, and did not represent Tasers being .","The tasers roll out across and are not representative.","RD","Predicted Relationship: entailment with 99.18% confidence."
"being rolled out across the country, and did not represent Tasers being .","The tasers are rolling out across the country and are not representative.","hypernym","Predicted Relationship: entailment with 98.36% confidence."
"being rolled out across the country, and did not represent Tasers being .","The tasers are rolling out across the country and are not representative.","polarity_negation","Predicted Relationship: entailment with 98.36% confidence."
"being rolled out across the country, and did not represent Tasers being .","The tasers are rolling out across the country and are not representative of the country.","RS","Predicted Relationship: neutral with 94.82% confidence."
"being rolled out across the country, and did not represent Tasers being .","Tasers are rolling out across the country and not being prosecuted.","antonym","Predicted Relationship: neutral with 91.73% confidence."
"Taser use in the figures covers drawing the weapon but not firing, aiming the weapon and engaging the red light on the suspect, using in the drive stun mode and firing the Taser – which happens in only around 25 per cent of cases, according to Acpo.","The use of tasers in the figures covered the fact that the weapons were drawn but not fired because the red lights were aimed and engaged in the suspects using stun driving mode and not fired according to Acpo.","RD","Predicted Relationship: contradiction with 67.81% confidence."
"Taser use in the figures covers drawing the weapon but not firing, aiming the weapon and engaging the red light on the suspect, using in the drive stun mode and firing the Taser – which happens in only around 25 per cent of cases, according to Acpo.","The use of tasers in the figures covered not only the draw of weapons but the fuellessness of them as they were aimed and the red lights engaged in the suspects using stun driving mode and not firing but only around 25% of cases according to Acpo.","hypernym","Predicted Relationship: contradiction with 82.95% confidence."
"Taser use in the figures covers drawing the weapon but not firing, aiming the weapon and engaging the red light on the suspect, using in the drive stun mode and firing the Taser – which happens in only around 25 per cent of cases, according to Acpo.","The use of tasers in the figures covered drawing the weapons but not firing because the lights were aimed and engaged with the non-suspicious using a stun driving mode and not firing according to Acpo. Only around 25 percent of cases were covered by the use of tasers in the figures.","polarity_negation","Predicted Relationship: contradiction with 93.52% confidence."
"Taser use in the figures covers drawing the weapon but not firing, aiming the weapon and engaging the red light on the suspect, using in the drive stun mode and firing the Taser – which happens in only around 25 per cent of cases, according to Acpo.","Only the use of tasers covered drawing weapons but not firing them as the aim was aimed and the red light engaged the suspects' stun driving mode and not firing according to Acpo. Around 25 percent of cases are said to have been covered by the use of tasers.","RS","Predicted Relationship: entailment with 99.36% confidence."
"Taser use in the figures covers drawing the weapon but not firing, aiming the weapon and engaging the red light on the suspect, using in the drive stun mode and firing the Taser – which happens in only around 25 per cent of cases, according to Acpo.","The use of tasers in the figures covered not only the repellent qualities of the weapons but the fact that they were aimed and the red lights engaged in the suspects using the stun driving mode and not fired according to Acpo. Only around 25 percent of cases were covered by the use of tasers in the figures.","antonym","Predicted Relationship: contradiction with 58.72% confidence."
"Mr Chesterman said: ‘These figures show the use of Taser has increased in line with the rollout of more weapons.","Mr Chesterman said: "These figures show an increase in usage in line with the rollout of more weapons.","RD","Predicted Relationship: entailment with 99.17% confidence."
"Mr Chesterman said: ‘These figures show the use of Taser has increased in line with the rollout of more weapons.",""This shape shows increased use of tasers in line with the rollout of more weapons" Mr Chesterman said.","hypernym","Predicted Relationship: entailment with 96.52% confidence."
"Mr Chesterman said: ‘These figures show the use of Taser has increased in line with the rollout of more weapons.","Mr Chesterman said that this figure does not show an increase in the use of tasers in line with the rollout of more weapons.","polarity_negation","Predicted Relationship: contradiction with 99.91% confidence."
"Mr Chesterman said: ‘These figures show the use of Taser has increased in line with the rollout of more weapons.","Mr Chesterman said more figures show increased use of tasers in line with the rollout of these weapons.","RS","Predicted Relationship: entailment with 99.32% confidence."
"Mr Chesterman said: ‘These figures show the use of Taser has increased in line with the rollout of more weapons.",""This ground shows increased use of tasers in line with the rollout of more weapons" Mr Chesterman said.","antonym","Predicted Relationship: entailment with 99.75% confidence."
"said: 'They are being used as a convenience to assist with restraint, .","They are used for convenience to assist.","RD","Predicted Relationship: entailment with 97.43% confidence."
"said: 'They are being used as a convenience to assist with restraint, .","verbatim: "They are used as a convenience to assist with restraints.","hypernym","Predicted Relationship: entailment with 89.40% confidence."
"said: 'They are being used as a convenience to assist with restraint, .","They are not being used for convenience to assist with restraints.","polarity_negation","Predicted Relationship: contradiction with 98.33% confidence."
"said: 'They are being used as a convenience to assist with restraint, .","They are being assisted in using restraints for convenience they said.","RS","Predicted Relationship: entailment with 98.83% confidence."
"said: 'They are being used as a convenience to assist with restraint, .","They were used as inconveniences to assist with restraints.","antonym","Predicted Relationship: contradiction with 98.31% confidence."
"Police are also under pressure over Taser deployments against vulnerable individuals.","Police are also under pressure from deployments against vulnerable individuals.","RD","Predicted Relationship: entailment with 99.26% confidence."
"Police are also under pressure over Taser deployments against vulnerable individuals.","Tasers deployed against vulnerable individuals also pushed the police.","hypernym","Predicted Relationship: entailment with 99.88% confidence."
"Police are also under pressure over Taser deployments against vulnerable individuals.","The police were also under pressure not to deploy tasers against vulnerable individuals.","polarity_negation","Predicted Relationship: entailment with 96.07% confidence."
"Police are also under pressure over Taser deployments against vulnerable individuals.","Tasers are also under pressure from police deployment against vulnerable individuals.","RS","Predicted Relationship: neutral with 52.05% confidence."
"Police are also under pressure over Taser deployments against vulnerable individuals.","Tasers deployed against the vulnerable also put pressure on the police.","antonym","Predicted Relationship: entailment with 99.91% confidence."
"April, 32-year-old Andrew Pimlott – who had doused himself in petrol .","Imlott 32 doused himself in petrol in April.","RD","Predicted Relationship: entailment with 99.52% confidence."
"April, 32-year-old Andrew Pimlott – who had doused himself in petrol .","In April Andrew Plumlott 32 was doused with petrol.","hypernym","Predicted Relationship: entailment with 99.62% confidence."
"April, 32-year-old Andrew Pimlott – who had doused himself in petrol .","Andrew Plumlott 32 doused himself in petrol in April.","polarity_negation","Predicted Relationship: entailment with 99.84% confidence."
"April, 32-year-old Andrew Pimlott – who had doused himself in petrol .","In April Andrew Plumlott 32 was doused with petrol.","RS","Predicted Relationship: entailment with 99.62% confidence."
"April, 32-year-old Andrew Pimlott – who had doused himself in petrol .","In April Andrew Plumlott 32 was doused with petrol.","antonym","Predicted Relationship: entailment with 99.62% confidence."
"and was threatening to kill himself – died in a fireball after police .","And he was threatened with being killed and later died of fireballs.","RD","Predicted Relationship: contradiction with 97.28% confidence."
"and was threatening to kill himself – died in a fireball after police .","And he was threatened with overpowering and died of fireballs after the police.","hypernym","Predicted Relationship: contradiction with 45.39% confidence."
"and was threatening to kill himself – died in a fireball after police .","And he was threatened with being killed and died of fireballs after the police.","polarity_negation","Predicted Relationship: contradiction with 92.45% confidence."
"and was threatening to kill himself – died in a fireball after police .","And he was threatened with being killed and died after a fireball at the police.","RS","Predicted Relationship: contradiction with 95.36% confidence."
"and was threatening to kill himself – died in a fireball after police .","And he was threatened with being killed and was born a fireball after the police.","antonym","Predicted Relationship: contradiction with 97.41% confidence."
"fired a Taser at him outside his home in Plymouth, Devon.","He was fired a taser outside his Plymouth home.","RD","Predicted Relationship: entailment with 99.88% confidence."
"fired a Taser at him outside his home in Plymouth, Devon.","He was fired a taser outside his home in Plymouth Devil.","hypernym","Predicted Relationship: entailment with 81.34% confidence."
"fired a Taser at him outside his home in Plymouth, Devon.","He was fanned with no tasers outside his Plymouth Devil home.","polarity_negation","Predicted Relationship: contradiction with 99.98% confidence."
"fired a Taser at him outside his home in Plymouth, Devon.","He was fanned by the Devil outside his home in Plymouth tasers.","RS","Predicted Relationship: contradiction with 99.77% confidence."
"fired a Taser at him outside his home in Plymouth, Devon.","He was fanned with a taser indoors at his Plymouth Devil home.","antonym","Predicted Relationship: contradiction with 99.98% confidence."
"In 2011 a 12-year-old girl was shot by police with a 50,000-volt Taser.","In 2011 police shot a year old girl with a 50000-volt taser.","RD","Predicted Relationship: entailment with 90.36% confidence."
"In 2011 a 12-year-old girl was shot by police with a 50,000-volt Taser.","In 2011 personnel shot a 12-year-old girl with a 50000-volt taser.","hypernym","Predicted Relationship: entailment with 99.91% confidence."
"In 2011 a 12-year-old girl was shot by police with a 50,000-volt Taser.","In 2011 police shot an unnamed 12-year-old girl with a 50000-volt taser.","polarity_negation","Predicted Relationship: entailment with 52.86% confidence."
"In 2011 a 12-year-old girl was shot by police with a 50,000-volt Taser.","A 12-year-old girl was shot by a 50000-volt taser in 2011.","RS","Predicted Relationship: entailment with 99.94% confidence."
"In 2011 a 12-year-old girl was shot by police with a 50,000-volt Taser.","In 2011 police shot a 12-year-old girl with a 50000-volt taser.","antonym","Predicted Relationship: entailment with 99.97% confidence."
"girl, who was brandishing two knives and threatening to harm herself, .","A girl brandishing knives and threatening to harm herself.","RD","Predicted Relationship: entailment with 99.88% confidence."
"girl, who was brandishing two knives and threatening to harm herself, .","The girl displayed two knives and threatened to harm herself.","hypernym","Predicted Relationship: entailment with 99.95% confidence."
"girl, who was brandishing two knives and threatening to harm herself, .","A girl brandishing two knives and threatening to harm herself.","polarity_negation","Predicted Relationship: entailment with 99.85% confidence."
"girl, who was brandishing two knives and threatening to harm herself, .","A girl brandishing two knives and threatened to harm herself.","RS","Predicted Relationship: entailment with 99.90% confidence."
"girl, who was brandishing two knives and threatening to harm herself, .","The boy brandished two knives and threatened to harm himself.","antonym","Predicted Relationship: contradiction with 97.59% confidence."
"was one of more than 20 children shot by officers using the electric .","More than 20 children were shot by electric-use officers.","RD","Predicted Relationship: entailment with 99.80% confidence."
"was one of more than 20 children shot by officers using the electric .","One of the more than 20 children wounded by electric-use officers.","hypernym","Predicted Relationship: entailment with 98.39% confidence."
"was one of more than 20 children shot by officers using the electric .","One of the more than 20 children was not shot by an electric-use officer.","polarity_negation","Predicted Relationship: contradiction with 75.11% confidence."
"was one of more than 20 children shot by officers using the electric .","More than one child was shot by an electric-use officer.","RS","Predicted Relationship: entailment with 99.67% confidence."
"was one of more than 20 children shot by officers using the electric .","One child was shot by an electric-use officer with more than 20 parents.","antonym","Predicted Relationship: neutral with 56.49% confidence."
"July Jordan Begley, 23, of Gorton, Manchester is suspected to have had a . fatal heart attack after being hit by the 50,000 volt charge by a police officer.","In July Jordan Begley 23 of Gorton Manchester was suspected of having.","RD","Predicted Relationship: entailment with 98.80% confidence."
"July Jordan Begley, 23, of Gorton, Manchester is suspected to have had a . fatal heart attack after being hit by the 50,000 volt charge by a police officer.","In July what was suspected of Jordan Begley 23 of Gorton Manchester who directed?","hypernym","Predicted Relationship: entailment with 63.19% confidence."
"July Jordan Begley, 23, of Gorton, Manchester is suspected to have had a . fatal heart attack after being hit by the 50,000 volt charge by a police officer.","In July it was suspected that Jordan Begley 23 of Gorton Manchester had no such thing.","polarity_negation","Predicted Relationship: contradiction with 99.85% confidence."
"July Jordan Begley, 23, of Gorton, Manchester is suspected to have had a . fatal heart attack after being hit by the 50,000 volt charge by a police officer.","In July what was suspected of Begley Manchester 23 of Gorton Jordan of having?","RS","Predicted Relationship: entailment with 91.16% confidence."
"July Jordan Begley, 23, of Gorton, Manchester is suspected to have had a . fatal heart attack after being hit by the 50,000 volt charge by a police officer.","In July who was trusted with what Jordan Begley 23 of Gorton Manchester?","antonym","Predicted Relationship: entailment with 60.02% confidence."
"A police enquiry is under way into the death, after it emerged that Mr Begley may have been mistaken for a wanted man with the same name .","The police are investigating the death after it emerged Mr Begley may have been mistaken for the same wanted man.","RD","Predicted Relationship: entailment with 99.85% confidence."
"A police enquiry is under way into the death, after it emerged that Mr Begley may have been mistaken for a wanted man with the same name .","Police are investigating the death after it emerged Mr Begley may have mistaken the missing man's name.","hypernym","Predicted Relationship: contradiction with 73.55% confidence."
"A police enquiry is under way into the death, after it emerged that Mr Begley may have been mistaken for a wanted man with the same name .","The police are investigating the death after it emerged Mr Begley may have been mistaken for the same wanted man without a name.","polarity_negation","Predicted Relationship: contradiction with 80.10% confidence."
"A police enquiry is under way into the death, after it emerged that Mr Begley may have been mistaken for a wanted man with the same name .","The police are investigating the death after it emerged Mr Begley may have been mistaken for the same wanted man.","RS","Predicted Relationship: entailment with 99.85% confidence."
"A police enquiry is under way into the death, after it emerged that Mr Begley may have been mistaken for a wanted man with the same name .","The police are investigating the birth after it emerged Mr Begley may have been mistaken for the same wanted man.","antonym","Predicted Relationship: contradiction with 94.23% confidence."
"Officers were called to the ice cream factory worker’s home by his mother Dot to deal with a row between him and a neighbour.","The mother of the ice-cream factory worker called the officer to her home to deal with the row with her neighbor.","RD","Predicted Relationship: entailment with 88.16% confidence."
"Officers were called to the ice cream factory worker’s home by his mother Dot to deal with a row between him and a neighbour.","The mother of the ice-cream factory worker Dot called the gobs to her home to deal with a row with her neighbor.","hypernym","Predicted Relationship: contradiction with 74.02% confidence."
"Officers were called to the ice cream factory worker’s home by his mother Dot to deal with a row between him and a neighbour.","The mother of the ice-cream factory worker Dot called the officers to her home to deal with the row with her neighbors.","polarity_negation","Predicted Relationship: contradiction with 97.28% confidence."
"Officers were called to the ice cream factory worker’s home by his mother Dot to deal with a row between him and a neighbour.","Dot's mother who worked in an ice-cream factory called the officer to her home to deal with a row with her neighbor.","RS","Predicted Relationship: contradiction with 99.18% confidence."
"Officers were called to the ice cream factory worker’s home by his mother Dot to deal with a row between him and a neighbour.",""Dot" the mother of an ice-cream factory worker abstained from calling the officers to his home to deal with a row with his neighbor.","antonym","Predicted Relationship: contradiction with 99.98% confidence."
"claimed her son was unarmed and ‘calm and compliant’ before he was .","She claimed her people were unarmed calm and compliant before she was.","RD","Predicted Relationship: neutral with 65.97% confidence."
"claimed her son was unarmed and ‘calm and compliant’ before he was .","She claimed her son was undivided calm and compliant before he was.","hypernym","Predicted Relationship: entailment with 65.99% confidence."
"claimed her son was unarmed and ‘calm and compliant’ before he was .","She claimed her son was unarmed calm and compliant before he was armed.","polarity_negation","Predicted Relationship: entailment with 99.75% confidence."
"claimed her son was unarmed and ‘calm and compliant’ before he was .","She claimed her son was not armed calm and compliant before he was.","RS","Predicted Relationship: entailment with 99.69% confidence."
"claimed her son was unarmed and ‘calm and compliant’ before he was .","She claimed her daughter was unarmed calm and compliant before she was.","antonym","Predicted Relationship: contradiction with 93.65% confidence."
"shot, which left him ‘battered and bruised’ and with ‘his eyes .","He was left with an eye injury and bruised.","RD","Predicted Relationship: entailment with 99.29% confidence."
"shot, which left him ‘battered and bruised’ and with ‘his eyes .","The shots left him with an eye-blended and bruised.","hypernym","Predicted Relationship: entailment with 96.43% confidence."
"shot, which left him ‘battered and bruised’ and with ‘his eyes .","The shots left him without eyes battered and bruised.","polarity_negation","Predicted Relationship: entailment with 48.89% confidence."
"shot, which left him ‘battered and bruised’ and with ‘his eyes .","The shots left him with an eye-blended and bruised.","RS","Predicted Relationship: entailment with 96.43% confidence."
"shot, which left him ‘battered and bruised’ and with ‘his eyes .","The shots arrived with him battered in the eyes and bruised.","antonym","Predicted Relationship: entailment with 98.21% confidence."
"There have been seven taser-related deaths in the UK since 2004, all believed to be from the conventional use of the weapon .","All deaths in the UK since 2004 related to tasers are believed to have occurred due to conventional use.","RD","Predicted Relationship: entailment with 99.58% confidence."
"There have been seven taser-related deaths in the UK since 2004, all believed to be from the conventional use of the weapon .","All 7 deaths in the UK since 2004 related to tasers are believed to have been caused by conventional use.","hypernym","Predicted Relationship: entailment with 99.88% confidence."
"There have been seven taser-related deaths in the UK since 2004, all believed to be from the conventional use of the weapon .","All 7 deaths in the UK since 2004 believed to be due to conventional use of tasers.","polarity_negation","Predicted Relationship: entailment with 99.82% confidence."
"There have been seven taser-related deaths in the UK since 2004, all believed to be from the conventional use of the weapon .","All deaths in the UK since 2004 related to tasers are believed to have occurred due to conventional use.","RS","Predicted Relationship: entailment with 99.58% confidence."
"There have been seven taser-related deaths in the UK since 2004, all believed to be from the conventional use of the weapon .","All 7 deaths in the UK since 2004 related to tasers are believed to have been caused by nuclear use.","antonym","Predicted Relationship: contradiction with 98.56% confidence."
"Six weeks before the incident he had collapsed from an irregular heartbeat and was undergoing tests to diagnose a suspected heart condition when he died.","Six weeks before the incident he collapsed with irregular heartbeats and underwent tests to diagnose suspected conditions before dying.","RD","Predicted Relationship: entailment with 99.51% confidence."
"Six weeks before the incident he had collapsed from an irregular heartbeat and was undergoing tests to diagnose a suspected heart condition when he died.","Six period of time before the incident he collapsed with irregular heartbeats and underwent tests to diagnose suspected heart conditions before dying.","hypernym","Predicted Relationship: entailment with 99.69% confidence."
"Six weeks before the incident he had collapsed from an irregular heartbeat and was undergoing tests to diagnose a suspected heart condition when he died.","Six weeks before the incident he collapsed with irregular heartbeats and underwent tests to diagnose a suspected heart condition and died.","polarity_negation","Predicted Relationship: entailment with 99.82% confidence."
